symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
XMRETH,-0.00111000,-1.924,0.05702569,0.05753000,0.05657000,1.76500000,0.05649000,3.82500000,0.05658000,30.66000000,0.05768000,0.05783000,0.05573000,9878.01700000,563.30072618,1637100125251,1637186525251,4359405,4361502,2098
DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
AMBBTC,0.00000000,0.000,0.00000064,0.00000065,0.00000065,10846.00000000,0.00000064,5355304.00000000,0.00000065,1208677.00000000,0.00000065,0.00000065,0.00000061,17559059.00000000,11.19155065,1637100081059,1637186481059,9409247,9410228,982
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BATBTC,-0.00000062,-3.388,0.00001816,0.00001834,0.00001768,66.00000000,0.00001766,1187.00000000,0.00001768,384.00000000,0.00001830,0.00001891,0.00001756,3373782.00000000,61.26964730,1637100123478,1637186523478,26763068,26772757,9690
BATETH,-0.00001060,-4.083,0.00026175,0.00025900,0.00024900,245.00000000,0.00024900,1768.00000000,0.00025030,1323.00000000,0.00025960,0.00027380,0.00024900,288788.00000000,75.59013880,1637100085022,1637186485022,5026875,5028039,1165
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GXSBTC,0.00000046,4.694,0.00000998,0.00000981,0.00001026,114.00000000,0.00001024,115.00000000,0.00001028,415.00000000,0.00000980,0.00001036,0.00000959,436535.00000000,4.35705841,1637100122264,1637186522264,8560145,8562755,2611
GXSETH,0.00000560,4.020,0.00014151,0.00013930,0.00014490,152.00000000,0.00014450,6204.00000000,0.00014520,1088.00000000,0.00013930,0.00014740,0.00013740,353586.00000000,50.03561820,1637100125234,1637186525234,3644998,3648837,3840
NEOUSDT,-0.62000000,-1.426,42.52296442,43.50000000,42.87000000,3.87000000,42.85000000,7.65000000,42.88000000,154.48000000,43.49000000,43.69000000,41.16000000,401755.17000000,17083820.80120000,1637100125408,1637186525408,73188941,73246579,57639
NEOBNB,0.00040000,0.542,0.07395594,0.07390000,0.07420000,6.74000000,0.07420000,11.15000000,0.07430000,92.85000000,0.07380000,0.07520000,0.07250000,9016.57000000,666.82888400,1637100124050,1637186524050,3575087,3575958,872
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000091,0.00000091,0.00000091,3336.00000000,0.00000090,272781.00000000,0.00000091,95136.00000000,0.00000091,0.00000092,0.00000090,3112045.00000000,2.82819156,1637100069399,1637186469399,8426409,8428110,1702
QSPETH,-0.00000003,-0.234,0.00001297,0.00001284,0.00001281,5833.00000000,0.00001277,1788.00000000,0.00001290,32864.00000000,0.00001284,0.00001322,0.00001270,2328042.00000000,30.20298408,1637100118097,1637186518097,3000553,3001823,1271
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BTSBTC,-0.00000005,-5.747,0.00000084,0.00000087,0.00000082,3636.00000000,0.00000082,1599989.00000000,0.00000083,673507.00000000,0.00000087,0.00000087,0.00000082,7423236.00000000,6.26050219,1637100125691,1637186525691,9438775,9440760,1986
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
LSKBTC,0.00000144,2.664,0.00005526,0.00005398,0.00005549,39.80000000,0.00005549,60.20000000,0.00005563,53.00000000,0.00005405,0.00005684,0.00005351,208644.10000000,11.52940466,1637100074723,1637186474723,14102112,14104803,2692
LSKETH,0.00002000,2.611,0.00078870,0.00076900,0.00078600,959.50000000,0.00078300,300.00000000,0.00078600,300.00000000,0.00076600,0.00081400,0.00076400,74525.50000000,58.77806000,1637099913965,1637186313965,2518638,2519389,752
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
MANABTC,-0.00000132,-2.393,0.00005486,0.00005510,0.00005383,92.00000000,0.00005380,214.00000000,0.00005383,818.00000000,0.00005515,0.00005858,0.00005231,13248673.00000000,726.88460425,1637100125799,1637186525799,22314642,22429054,114413
MANAETH,-0.00002370,-3.026,0.00078351,0.00078260,0.00075960,454.00000000,0.00075960,19.00000000,0.00076200,187.00000000,0.00078330,0.00083540,0.00074290,1893506.00000000,1483.58305840,1637100125845,1637186525845,4863330,4882202,18873
BCDBTC,0.00000024,0.772,0.00003131,0.00003109,0.00003133,47.90000000,0.00003134,12.50000000,0.00003141,202.80000000,0.00003109,0.00003232,0.00003050,777030.80000000,24.33222892,1637100105387,1637186505387,15569904,15574756,4853
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
IOTABNB,0.00017400,7.733,0.00242643,0.00225000,0.00242400,119.00000000,0.00242000,714.00000000,0.00242400,49.00000000,0.00225000,0.00255300,0.00225000,1454295.00000000,3528.75154700,1637100122471,1637186522471,3028084,3032059,3976
ADXBTC,-0.00000039,-2.995,0.00001324,0.00001298,0.00001263,357.00000000,0.00001263,15.00000000,0.00001265,912.00000000,0.00001302,0.00001419,0.00001250,3487818.00000000,46.16753571,1637100043890,1637186443890,11091660,11104837,13178
ADXETH,-0.00000690,-3.722,0.00018813,0.00018540,0.00017850,652.00000000,0.00017830,78.00000000,0.00017940,3032.00000000,0.00018540,0.00020200,0.00017780,526885.00000000,99.12474960,1637100052935,1637186452935,2479606,2481565,1960
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ADABTC,-0.00000038,-1.210,0.00003097,0.00003141,0.00003103,5396.20000000,0.00003102,11708.40000000,0.00003103,963.00000000,0.00003141,0.00003147,0.00003022,29981965.10000000,928.58782319,1637100125244,1637186525244,97299025,97374201,75177
ADAETH,-0.00000770,-1.727,0.00044227,0.00044610,0.00043810,194.80000000,0.00043790,2436.90000000,0.00043810,3868.50000000,0.00044580,0.00044850,0.00043590,3440040.30000000,1521.43746489,1637100125064,1637186525064,22644189,22656699,12511
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
XLMBTC,0.00000002,0.348,0.00000571,0.00000575,0.00000577,107.00000000,0.00000575,205610.00000000,0.00000577,141688.00000000,0.00000575,0.00000579,0.00000560,20247464.00000000,115.51445593,1637100123836,1637186523836,49890089,49905023,14935
XLMETH,-0.00000030,-0.368,0.00008155,0.00008160,0.00008130,292.00000000,0.00008130,5.00000000,0.00008140,34431.00000000,0.00008160,0.00008290,0.00008020,2086118.00000000,170.13175010,1637100124231,1637186524231,10514156,10515964,1809
XLMBNB,0.00000990,1.681,0.00059520,0.00058960,0.00059870,1067.00000000,0.00059880,933.00000000,0.00059920,933.00000000,0.00058880,0.00060600,0.00058060,3044693.00000000,1812.19991920,1637100123864,1637186523864,4097198,4100534,3337
CNDBTC,0.00000000,0.000,0.00000026,0.00000026,0.00000027,6636.00000000,0.00000026,5344716.00000000,0.00000027,9144645.00000000,0.00000027,0.00000027,0.00000026,5713474.00000000,1.50757416,1637100112317,1637186512317,7618104,7618579,476
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WABIBTC,-0.00000002,-0.613,0.00000324,0.00000326,0.00000324,307.00000000,0.00000323,3158.00000000,0.00000324,53542.00000000,0.00000326,0.00000330,0.00000316,1305801.00000000,4.23124945,1637100105921,1637186505921,12400648,12401848,1201
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WABIBNB,0.00000190,0.568,0.00033884,0.00033480,0.00033670,221.00000000,0.00033580,1042.00000000,0.00033750,1667.00000000,0.00033480,0.00034620,0.00033090,412216.00000000,139.67407050,1637100110457,1637186510457,2044492,2045391,900
LTCETH,-0.00164000,-2.991,0.05449572,0.05486000,0.05319000,4.07900000,0.05318000,8.83500000,0.05321000,0.15000000,0.05483000,0.05571000,0.05314000,25379.57600000,1383.07825021,1637100125019,1637186525019,12491288,12502449,11162
LTCUSDT,-7.30000000,-3.125,227.99102213,233.50000000,226.30000000,16.93800000,226.30000000,219.03400000,226.40000000,78.93600000,233.60000000,235.40000000,217.60000000,1434282.91700000,327003628.26960000,1637100125811,1637186525811,217372449,217734812,362364
LTCBNB,-0.00480000,-1.210,0.39752777,0.39720000,0.39200000,0.99900000,0.39180000,3.44800000,0.39230000,0.15000000,0.39680000,0.41010000,0.38650000,11439.93800000,4547.69307270,1637100123658,1637186523658,9044670,9052647,7978
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
WAVESBTC,-0.00000310,-0.865,0.00035409,0.00035840,0.00035530,1.40000000,0.00035490,96.89000000,0.00035530,111.35000000,0.00035840,0.00036340,0.00034910,90357.66000000,31.99504980,1637100125005,1637186525005,36843886,36849094,5209
WAVESETH,-0.00007100,-1.395,0.00504789,0.00509300,0.00501900,18.43000000,0.00501200,35.00000000,0.00501700,123.07000000,0.00509000,0.00518500,0.00496400,16988.00000000,85.75356833,1637100122663,1637186522663,4831690,4832598,909
WAVESBNB,0.00011000,0.299,0.03674531,0.03688000,0.03691000,5.40000000,0.03689000,46.89000000,0.03696000,137.72000000,0.03680000,0.03740000,0.03625000,14037.33000000,515.80609710,1637100122620,1637186522620,1784338,1785795,1458
GTOBTC,-0.00000002,-2.439,0.00000081,0.00000083,0.00000080,1730.00000000,0.00000080,1020461.00000000,0.00000081,421941.00000000,0.00000082,0.00000083,0.00000080,7341891.00000000,5.95865375,1637100118616,1637186518616,12180995,12181792,798
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
ICXBTC,-0.00000150,-3.847,0.00003756,0.00003895,0.00003749,53.00000000,0.00003743,864.00000000,0.00003749,959.00000000,0.00003899,0.00003957,0.00003669,2857901.00000000,107.35448689,1637100125425,1637186525425,30778202,30792918,14717
ICXETH,-0.00002300,-4.161,0.00053697,0.00055250,0.00052980,283.00000000,0.00052830,283.00000000,0.00052970,1781.00000000,0.00055280,0.00056060,0.00052450,296378.00000000,159.14552920,1637100117557,1637186517557,7852182,7853465,1284
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1636881094559,1636967494559,-1,-1,0
